model,seq_len,layer,head,tail_window,sink_share_first_1,sink_share_first_4,sink_share_first_8,uniform_first_1,uniform_first_4,uniform_first_8,boost_first_1,boost_first_4,boost_first_8,peak_key_pos,peak_key_mass,top1_first4_query_frac,top1_first8_query_frac
gpt2-medium,128,1,14,64,0.021708250045776367,0.037170182913541794,0.052054423838853836,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.0156917345644763,0.8628474233653546,0.6041808509336086,69,0.027858223766088486,0.0,0.0
gpt2-medium,128,1,15,64,0.07101631164550781,0.13432204723358154,0.19554877281188965,0.010769627951303177,0.04307851180521271,0.08615702361042542,6.594128596328575,3.1180753838698747,2.26967883310476,0,0.07101631164550781,0.984375,0.984375
gpt2-medium,128,2,0,64,0.0004746951162815094,0.08444857597351074,0.2022264003753662,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.044077206606201194,1.9603410710973552,2.347184151692258,6,0.033988237380981445,0.0,0.0625
gpt2-medium,128,2,1,64,0.2517051696777344,0.42208147048950195,0.6008815765380859,0.010769627951303177,0.04307851180521271,0.08615702361042542,23.371760920234653,9.797958490256574,6.9742610800377784,0,0.2517051696777344,1.0,1.0
gpt2-medium,128,2,2,64,0.0058365389704704285,0.00896480493247509,0.015894556418061256,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.5419443454185601,0.20810386795651342,0.18448358302082685,57,0.044592395424842834,0.0,0.0
gpt2-medium,128,2,3,64,0.03208035230636597,0.05376433581113815,0.05563663691282272,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.978779996061432,1.2480546230158398,0.6457585763917966,115,0.05944341421127319,0.0,0.0
gpt2-medium,128,2,4,64,0.009347502142190933,0.01747462898492813,0.01798379421234131,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.8679503307316981,0.4056460692965168,0.2087327702226378,116,0.04469704627990723,0.0,0.0
gpt2-medium,128,2,5,64,0.010424986481666565,0.021990839391946793,0.02615312859416008,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.9679987580634195,0.5104828015271826,0.30355190439744284,65,0.05454695224761963,0.0,0.0
gpt2-medium,128,2,6,64,0.014242827892303467,0.017943553626537323,0.022509779781103134,0.010769627951303177,0.04307851180521271,0.08615702361042542,1.3224995289256967,0.41653141844064506,0.26126459385232687,90,0.053336251527071,0.0,0.0
gpt2-medium,128,2,7,64,0.02222483605146408,0.028282873332500458,0.031374018639326096,0.010769627951303177,0.04307851180521271,0.08615702361042542,2.0636586660149914,0.6565424882917634,0.3641492860894244,57,0.1960032880306244,0.0,0.0
